Ticker,Preço,Recomendação,RSI,MACD,Volume,Variação %
ALUP4,9.79,BUY,55.8505403681693,0.12014689733385708,15800.0,-1.9038076152304735
ALUP11,29.74,BUY,58.74131526018695,0.3774242922776878,1143000.0,-1.1960132890365547
MOVI3,5.37,BUY,63.58697162148657,0.42286460717092744,6290800.0,-5.954465849387038
DIRR3,32.33,BUY,58.397536293399014,0.6460445977291656,1579900.0,-1.7026451809060574
CRFB3,8.23,STRONG_BUY,78.42667821384364,0.1460256533287856,54085500.0,10.767160161507412
EQPA6,8.0,NEUTRAL,51.517764661710736,-0.803250467106218,100.0,14.285714285714285
ALUP3,10.13,BUY,59.71883377815373,0.13500900806808325,6300.0,-0.880626223091975
MULT3,22.72,BUY,53.74815556190484,0.28623560907259105,2693300.0,-3.5244161358811117
OFSA3,22.56,BUY,84.69160449153576,1.1202909778903383,2100.0,-0.08857395925597686
ELET3,40.78,NEUTRAL,56.729307936862696,0.7671506684394203,13431500.0,-1.4261542180323816
EQPA7,8.24,BUY,64.67049395127431,0.43723191409378614,800.0,0.0
ITUB4,31.1,NEUTRAL,50.105845212069745,0.4269982983191092,29216200.0,-2.7213012198936424
POSI3,4.98,STRONG_SELL,42.64432111163189,-0.06571540777397455,3252000.0,-5.142857142857134
CSED3,3.41,STRONG_SELL,43.02843021146743,0.034118036701756616,757200.0,-7.837837837837839
JOPA3,21.0,SELL,46.4938906876172,-0.15091295698345775,200.0,0.0
REDE3,6.66,BUY,55.367293335574935,0.06110859540344382,200.0,0.6042296072507558
TTEN3,13.93,SELL,43.07290905874379,-0.08903933415507304,1044700.0,-3.331020124913257
BBSE3,40.3,BUY,56.74702280141237,0.7316445527372935,3124600.0,-2.160718621024522
JBSS3,40.92,BUY,64.00119313734567,2.1251325682756956,5269100.0,-0.3652300949598212
MELK3,3.23,NEUTRAL,51.64929184239653,0.038290317512355454,617300.0,-3.5820895522388088
HYPE3,20.16,BUY,56.48680850159508,0.2410460409775972,2116700.0,-1.8978102189781048
PATI4,35.0,BUY,55.752407670709474,0.6124735395747507,100.0,0.0
ELET6,43.95,NEUTRAL,52.396096360721245,0.6616150761821729,2102400.0,-1.897321428571416
CGAS5,134.6,BUY,52.07156593597475,1.243802935992477,100.0,-0.2741349929614022
PSSA3,40.36,BUY,58.13629162500448,0.7269039359099665,1284700.0,-1.6329514989032456
PTNT4,7.66,BUY,56.18107167010447,0.16467116895672707,7600.0,0.13071895424836322
HAGA3,2.26,BUY,55.16226597732104,0.00035135911428518796,4000.0,4.1474654377880125
BRFS3,19.25,SELL,46.01701950229659,-0.007919946254368426,6948000.0,-1.9857433808554
CPLE3,9.55,BUY,59.82882960017986,0.14853315953201474,6280500.0,-1.8499486125385374
CGAS3,140.0,BUY,61.14504053351496,3.0278598178971663,100.0,-1.401507148390738
YDUQ3,12.66,BUY,62.2224764082301,0.4362578676645832,4939000.0,-1.8604651162790715
CPLE5,9.76,SELL,38.19800486058653,-0.2652733947034154,200.0,0.10256410256410037
VITT3,5.26,SELL,48.675581447240866,0.002306790052513108,131200.0,0.7662835249042153
UNIP3,50.13,BUY,55.273753937087356,1.5278831502446266,8000.0,-1.725151930993914
EPAR3,4.88,SELL,44.49958660187298,-0.032471240900968645,8300.0,1.4553014553014614
RECV3,14.44,STRONG_SELL,33.36527814660043,-0.05605140561049282,5410700.0,-8.025477707006369
EKTR4,50.1,NEUTRAL,47.903930531461775,-0.02523294454884706,200.0,-0.019956096587503514
FLRY3,11.66,NEUTRAL,51.84573059097677,0.1369334694090032,2937900.0,-2.4267782426778175
DMVF3,5.33,STRONG_SELL,36.226786498147106,-0.12932508147406185,76800.0,-2.201834862385323
JOPA4,24.0,SELL,30.594572657898695,-2.4667841812231224,100.0,3.89610389610389
ODPV3,10.73,SELL,48.10397520375395,-0.10090447023182492,826200.0,-0.371402042711227
LPSB3,1.34,SELL,47.59123137372021,0.025489442287234043,103000.0,-4.9645390070921875
BMIN4,16.74,BUY,51.51813928771398,0.012179432169112658,100.0,-0.23837902264602323
DESK3,8.55,NEUTRAL,49.97332261757308,-0.1729895088776381,172900.0,-2.3972602739725923
BPAC11,32.93,SELL,43.21279795182275,0.38934971835055165,6576700.0,-5.4007469118069595
CPLE6,10.61,BUY,60.020615654749456,0.1707185344566522,18095100.0,-2.031394275161594
BMKS3,381.0,BUY,58.946937181331506,5.8108515458436045,102.0,0.0
IGTI3,2.14,STRONG_SELL,44.943933698132014,0.003069985225224947,110500.0,-4.035874439461877
BLAU3,13.48,STRONG_BUY,58.267376101943356,0.3252437537490671,325100.0,-4.125177809388337
UNIP5,57.3,STRONG_BUY,67.22999306223647,2.329586843819662,1300.0,-0.8993427879626481
CURY3,25.4,BUY,62.7392346814042,0.8947505166183127,1449800.0,-2.4577572964669763
UNIP6,56.05,BUY,64.45646275270417,2.669783761448599,193400.0,-2.555632823365796
LREN3,12.62,NEUTRAL,52.77281704783326,0.1791462104676853,22101000.0,-4.826546003016595
CXSE3,15.14,NEUTRAL,48.8888816086517,-0.025818653337655206,4580300.0,-0.13192612137202883
PTNT3,9.27,NEUTRAL,50.98475158993437,0.14691849425872228,800.0,-1.067235859124863
ANIM3,2.37,BUY,55.874537948826244,0.13311321159993827,11567900.0,-9.195402298850567
KLBN4,3.7,SELL,26.549341748404203,-0.09416172935759493,7068300.0,0.2710027100271065
BPAN4,7.0,STRONG_SELL,44.72837279891164,0.05873960476198459,2043800.0,-7.651715039577837
KLBN11,18.63,SELL,29.797796437697215,-0.508363313617096,6226300.0,0.4854368932038828
MTSA4,42.13,SELL,47.04587999465592,0.32892127743656374,3400.0,-3.8127853881278413
MDIA3,23.7,BUY,56.97668525061302,0.19356157339179347,732400.0,-1.4553014553014612
PETR4,34.59,STRONG_SELL,33.67448851836683,-0.01460244035896352,82345400.0,-3.916666666666657
BMOB3,17.62,BUY,76.92103393064602,0.8177057854941054,402000.0,-0.4519774011299339
KLBN3,3.81,SELL,32.74318825339452,-0.1208361278604082,1180200.0,1.0610079575596827
PNVL3,8.85,BUY,58.76895551822115,0.17674292144274872,186000.0,-2.4255788313120243
GMAT3,7.0,BUY,54.57084421310546,0.1725828469862174,3976800.0,-7.651715039577837
FESA3,11.99,SELL,48.4252273058178,-0.10306992588017572,600.0,-1.882160392798694
BMIN3,20.0,STRONG_BUY,55.01667985767238,-0.22270701511077107,100.0,11.794298490776967
VAMO3,4.34,SELL,47.93573915242093,0.09242847568474488,15953100.0,-10.330578512396695
PETR3,37.72,STRONG_SELL,35.711835542809936,0.04215670120199633,19182700.0,-4.2153377348908165
AFLT3,7.3,BUY,52.117702924284536,0.04112166706334541,500.0,-2.5367156208277755
TASA3,8.31,NEUTRAL,51.82122624900241,0.052031331818522375,10100.0,-1.306413301662701
TASA4,8.33,BUY,53.82344051453724,0.059192734525007396,335200.0,-1.420118343195257
GGPS3,13.16,STRONG_SELL,40.842009281096864,-0.20968530708064392,3125200.0,-4.7756874095513755
TFCO4,10.81,BUY,64.9724238302608,0.323633566240046,194000.0,-1.7272727272727229
GUAR3,6.34,STRONG_SELL,43.58562873931139,-0.021447544612697378,2805800.0,-6.213017751479289
IGTI11,18.53,SELL,48.63318790531664,0.1161427197279572,2133100.0,-5.071721311475402
B3SA3,12.05,BUY,53.059791508362196,0.3417752275899879,34065200.0,-5.341712490180673
SOJA3,10.18,SELL,43.498460026929166,-0.031150470156635635,799000.0,-0.6829268292682955
ASAI3,7.97,BUY,57.33527062852456,0.2885023962717863,12346100.0,-5.568720379146916
EQTL3,33.33,STRONG_BUY,64.55944361070394,0.5316319091617814,14120600.0,-0.05997001499251312
ABEV3,13.69,BUY,67.18292085017046,0.4308932991320429,55257200.0,-1.155234657039712
VIVT3,51.26,BUY,54.10559393391547,0.4237817176400682,1792700.0,-2.1942377408891405
AZZA3,24.58,SELL,43.812237349371195,-0.8112191972127185,2245300.0,-3.871724677356285
STBP3,13.3,NEUTRAL,58.820802478413455,0.06364183355353603,5628900.0,-0.22505626406601173
PORT3,16.98,BUY,54.127966321449364,0.125297317299232,1050900.0,-0.6436512580456374
MERC4,9.6,STRONG_BUY,58.48058044758641,0.2649350010980278,700.0,0.5235602094240727
ALOS3,19.44,BUY,54.023452662893575,0.2449854644885967,3197900.0,-3.999999999999994
BAUH4,78.99,BUY,57.77800448990455,-0.08290172063557577,200.0,-0.012658227848107741
ENMT4,79.99,BUY,53.42581974617393,1.3252681165701574,600.0,3.079896907216496
SLCE3,18.62,BUY,51.321528417919836,0.07311151240932645,5169300.0,-0.05367686527105749
ENMT3,81.99,BUY,52.37125884538412,1.0304200099094203,100.0,3.132075471698107
MNPR3,28.0,NEUTRAL,46.28623842315918,0.17041592293676544,2500.0,0.03572704537335321
ELET5,75.0,SELL,35.11595583420012,1.411306218092193,200.0,-3.8461538461538463
TEND3,13.76,SELL,43.63624481934883,-0.1254056315495511,1658800.0,-6.203135650988412
RDOR3,28.56,BUY,52.544825164794254,0.14008287089212956,10178900.0,-1.0737790093522765
REAG3,4.45,SELL,40.842161635346294,-0.16807806096722633,1400.0,-1.1111111111111072
BPAC3,16.98,SELL,45.424470464071376,0.30153556385542757,4900.0,-4.338028169014082
SRNA3,8.79,STRONG_BUY,73.25652150322729,0.1654513417979917,3923300.0,2.567094515752612
HBTS5,30.0,BUY,54.742104613717316,0.09209536000831164,200.0,0.0
PEAB3,40.0,SELL,40.97893192259443,-0.4110816604643972,200.0,0.0
LIPR3,41.25,SELL,31.441998355030165,-3.278898009633572,200.0,0.0
MGLU3,10.83,BUY,61.64053324366671,0.8347997056052758,39327300.0,-8.220338983050853
BRST3,2.57,STRONG_SELL,35.48737386262559,-0.03469347658295341,210500.0,-4.814814814814827
CCRO3,11.71,SELL,48.86630900779052,0.06234602656932786,15134000.0,-3.937653814602122
FRAS3,27.04,BUY,61.09969792381272,0.8644921770713374,416600.0,-2.2061482820976472
PGMN3,3.21,BUY,52.05694692954938,0.07573106610364366,1242100.0,-7.492795389048998
PEAB4,50.0,BUY,52.856163225761975,0.14215546746726915,3000.0,7.29613733905579
CALI3,25.0,NEUTRAL,62.55289871686201,2.684553295531771,100.0,-3.8461538461538463
RENT3,36.12,BUY,65.0849946971141,1.5716208167867478,9431000.0,-3.007518796992493
EMAE4,34.31,SELL,21.788483510334643,-1.7427567303144613,4500.0,-0.029137529137523342
EMBR3,60.23,SELL,30.906060866736738,-1.1075185054867802,10740900.0,-4.940025252525257
MERC3,14.806206,SELL,26.47475211454754,-3.105774007886559,53147.0,1.125084579923183
BSLI3,9.5,BUY,53.679777580767116,0.9450785035362035,3300.0,-15.929203539823014
DXCO3,5.36,STRONG_SELL,39.47515937030886,-0.10061371634373106,2840200.0,-5.132743362831859
EVEN3,5.67,SELL,34.32388020223226,-0.07168998642461588,1025700.0,-1.5624999999999976
CEGR3,55.68060519,STRONG_SELL,42.40421278820726,2.5209087036426467,201.18315815,-19.98571428571428
RADL3,19.58,NEUTRAL,54.34148632934672,0.06928341605154742,10516100.0,-1.3577313300297034
BSLI4,10.22,BUY,58.841788720432106,1.2001414315697172,11100.0,-21.38461538461538
TOTS3,34.14,BUY,54.02182488845883,0.12479891105989793,2583600.0,-1.0434782608695636
SMFT3,20.1,NEUTRAL,50.670187943413076,0.4654382913807176,2499100.0,-4.874585896829141
WEGE3,43.57,STRONG_SELL,23.499455815442417,-1.5482394500275234,9602500.0,-1.5812062344703022
TUPY3,17.52,SELL,27.28532538993953,-0.8326606142912283,1335400.0,-2.882483370288246
AURE3,7.69,SELL,46.92924913331129,-0.10999816279535324,4250000.0,-3.270440251572324
LWSA3,2.59,STRONG_SELL,40.15034724857201,-0.06523950298615633,10289300.0,-5.128205128205133
ELMD3,30.34,BUY,73.31827727651398,0.15775351987905495,893300.0,-0.032948929159807454
LOGN3,21.08,SELL,45.83490051736476,-0.02404238095475364,16600.0,-1.7249417249417296
MOAR3,259.98,STRONG_SELL,33.45518801997764,-32.625767990080476,400.0,-1.518996931701955
MNDL3,18.0,BUY,51.235853596643324,0.14198924841739924,3200.0,5.201636469900647
ALPA4,7.2,BUY,59.85315026203751,0.15177631784771872,1844500.0,-1.5047879616962987
ALPA3,7.12,STRONG_BUY,58.55018524555597,0.1092115999383676,4900.0,-3.5230352303523005
CASN3,9.60986096,NEUTRAL,50.54678694599283,1.6245866294263767,108.74246817,-18.423107014892402
GPAR3,25.0,SELL,38.96685761541758,-3.979980025266382,100.0,0.040016006402567285
ORVR3,41.52,STRONG_SELL,42.08381069485315,-0.0069649028488356635,486500.0,-3.01331464611072
HETA3,96.0,BUY,57.85797381871811,14.94373118707719,200.0,0.0
MSPA4,36.299999,SELL,27.766578607280763,-1.685424889551328,1200.0,0.0
PRNR3,16.83,NEUTRAL,49.52829300129083,0.1753803664527851,134400.0,-2.829099307159365
QUAL3,1.81,STRONG_SELL,47.402399981412835,0.010062759213344874,2125300.0,-5.23560209424083
MSPA3,47.0,BUY,52.97539464642719,-1.0419951245694037,400.0,11.904761904761903
ESPA3,0.71,SELL,49.20653178389956,-0.000502214123015321,382700.0,0.0
LAND3,14.35,SELL,43.41605962530613,-0.15275237635146155,23300.0,-5.592105263157893
ENEV3,11.88,SELL,46.042558206258725,-0.013029236980388603,6375100.0,-1.8992568125515992
VSTE3,6.92,NEUTRAL,54.418568425821576,0.12446913131285609,2400.0,-0.859598853868202
LJQQ3,2.81,BUY,59.2862329576011,0.1875888273739177,3572800.0,-7.260726072607253
